serial,qa,qb,actualage,qc1,qc2,qe,qf,q1,q2,q3,q4,q5,q6,q7,q81,q82,q83,q84,q85,q86,q87,q88,q89,q9,q10,q11,q121,q122,q123,q124,q125,q126,q127,q128,q129,q13,q13n,q14,q14n,q15,q15n,q16,q16n,q17,q17n,q18,q18n,q19,q19n,q20,q20n,q21,q21n,q22,q23,q24,q2501,q2502,q2503,q2504,q2505,q2506,q2507,q2508,q2509,q2510,q26_1_3,q26_1_4,q26_2_1,q26_2_2,q27,q28,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q36,q37,q38,q39,q52,q53_5,qg,qh,qi,qj
1297,1,3,44,4,3,1,6,3,3,3,2,4,23,7,0,0,0,0,0,0,0,0,1,NA,2,2,0,0,0,0,0,0,0,0,1,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,14,NA,9,NA,7,NA,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,4,9,3,3,3,4,3,3,4,3,3,3,1,3,1,5,5,1
1301,1,6,73,9,2,6,7,3,1,2,1,6,3,1,1,0,0,0,0,0,0,0,0,NA,2,6,0,0,0,0,0,0,0,1,0,13,NA,6,300,6,300,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,24,1,NA,3,1,0,0,0,0,0,0,0,0,0,7,NA,3,NA,4,4,7,4,2,4,4,4,4,2,4,4,2,4,5,1,6,1,2
1303,1,4,50,6,1,1,6,1,2,2,2,3,8,3,0,0,0,0,0,1,1,0,0,3,2,2,0,0,1,0,0,0,0,0,0,12,3600,6,320,2,120,NA,NA,7,360,2,140,NA,NA,6,6,2,4,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,5,4,5,5,4,4,5,2,2,4,2,2,NA,4,7,5,1
1305,1,3,44,6,1,1,6,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,2,600,10,500,5,250,NA,NA,4,200,2,120,NA,NA,3,3,2,3,6,4,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,4,5,4,5,3,2,4,2,4,4,2,1,3,4,2,1,2
1308,1,4,53,7,4,5,4,3,2,4,2,1,23,4,0,1,1,0,0,1,1,1,0,5,2,4,1,0,0,0,0,0,0,0,0,13,NA,13,NA,13,NA,2,1000,NA,NA,NA,NA,7,700,14,NA,9,NA,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,10,3,5,3,3,2,2,3,3,4,5,1,3,2,3,5,2
1310,2,6,68,7,4,5,7,4,2,4,1,3,6,6,0,0,1,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,12,3000,8,400,4,200,2,1500,NA,NA,NA,NA,NA,NA,3,3,1,2,7,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,9,3,5,3,4,2,4,4,4,3,3,1,3,1,1,1,2
1314,2,6,66,6,1,1,7,1,3,2,1,3,23,6,1,0,0,0,0,0,0,0,0,NA,2,3,0,0,0,0,0,0,0,1,0,1,100,3,160,2,110,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,6,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,9,4,3,4,5,2,3,5,1,4,2,1,NA,3,4,2,2
1320,1,3,43,19,2,1,6,5,1,4,2,1,9,2,0,1,1,0,0,1,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,600,4,200,2,120,1,800,NA,NA,NA,NA,3,200,6,6,2,4,5,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,5,1,5,1,1,5,4,2,4,4,2,4,NA,1,7,5,1
1321,1,6,68,6,1,5,6,3,2,3,1,3,9,6,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,1,1,4,4,2,4,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,4,4,3,2,3,3,4,3,4,1,1,2,12,3,2
1326,1,4,49,4,3,1,7,3,2,4,2,3,4,6,0,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,6,1600,8,400,1,40,NA,NA,13,NA,13,NA,NA,NA,5,5,4,7,7,NA,2,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,10,4,4,3,4,3,3,2,3,4,2,1,2,3,8,5,1
1328,2,6,72,9,2,5,5,4,2,4,1,3,7,4,0,0,0,0,0,1,1,0,0,3,2,2,0,0,0,0,0,0,0,1,0,8,2000,3,170,1,80,NA,NA,12,600,1,55,NA,NA,5,5,3,5,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,3,6,4,4,3,2,2,2,2,2,4,3,1,3,3,12,3,2
1330,2,3,39,14,2,7,7,3,2,3,1,2,22,2,0,0,1,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,1,0,4,1000,1,80,1,60,NA,NA,NA,NA,NA,NA,9,1000,9,9,4,8,2,1,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,6,4,4,4,4,2,3,2,4,4,2,3,3,1,3,2,2
1336,2,3,41,6,1,1,8,3,3,4,2,5,2,3,1,0,0,0,0,0,0,0,0,NA,1,2,0,0,0,0,0,0,0,1,0,1,400,2,130,1,60,NA,NA,3,160,1,30,NA,NA,6,6,2,4,5,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,5,5,3,4,2,2,2,2,4,4,2,2,2,4,9,5,1
1338,1,3,43,6,1,1,7,3,2,5,2,1,14,4,0,1,0,1,0,1,1,0,0,3,1,2,0,0,0,1,0,0,0,0,0,8,2000,12,600,8,400,NA,NA,12,800,1,25,8,800,6,6,2,3,1,NA,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,3,5,5,4,4,3,3,1,4,5,4,1,2,4,9,5,1
1339,2,6,67,23,3,2,7,4,1,4,1,3,11,4,0,0,1,0,1,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,2,700,13,NA,1,79,1,500,NA,NA,NA,NA,3,250,6,6,1,1,7,NA,3,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,3,2,9,4,5,3,4,3,3,4,3,4,3,2,3,1,3,1,2
1344,2,4,48,13,3,2,3,2,2,3,1,2,23,6,0,1,1,0,0,0,1,0,0,8,2,1,0,0,0,1,0,0,0,0,0,13,NA,3,150,2,125,2,1000,NA,NA,NA,NA,10,NA,10,10,3,5,3,7,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3,4,2,4,4,3,4,2,3,2,3,4,5,2,4,4,2,3,2
1346,1,6,68,6,1,6,7,3,2,3,1,1,23,5,0,1,0,0,0,1,0,0,0,4,2,2,0,0,1,0,0,0,0,0,0,6,1500,6,300,2,100,NA,NA,6,300,1,20,NA,NA,6,6,3,5,1,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,9,4,4,3,2,2,2,1,2,4,2,2,2,4,8,3,2
1348,1,3,38,6,1,1,8,3,2,3,1,2,23,5,0,1,0,0,0,1,1,0,0,5,2,1,0,0,1,1,0,0,0,0,0,12,3000,10,500,2,100,1,600,NA,NA,NA,NA,7,600,10,10,2,3,4,1,2,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,3,4,5,4,4,3,5,2,4,2,3,3,1,2,2,4,8,7,2
1350,2,3,35,15,2,2,4,3,2,4,2,1,23,2,0,1,0,0,1,1,1,1,0,8,2,1,0,0,0,1,0,0,0,0,0,13,NA,13,NA,3,180,7,NA,NA,NA,NA,NA,10,NA,14,NA,9,NA,6,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,4,9,3,3,3,3,3,3,4,1,1,4,1,3,2,4,5,1
1351,2,6,65,6,1,5,4,3,2,3,1,2,23,3,0,0,0,0,0,1,1,0,0,4,2,2,0,0,1,1,0,0,0,0,0,3,800,5,280,1,60,NA,NA,5,260,1,30,1,80,6,6,2,4,6,2,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,9,3,4,3,4,1,1,4,1,2,1,1,1,4,6,7,2
1352,2,3,36,4,3,4,8,3,1,1,2,1,23,1,0,1,0,0,0,1,1,0,0,3,2,4,0,0,1,0,0,0,0,0,0,13,NA,12,850,12,650,NA,NA,NA,NA,NA,NA,10,NA,14,NA,9,NA,1,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,1,9,4,6,3,4,2,4,4,2,3,4,1,3,1,5,8,2
1354,2,5,63,3,3,5,4,5,1,2,1,2,21,2,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,1,0,5,1400,1,75,1,75,2,1000,NA,NA,NA,NA,NA,NA,12,12,9,NA,1,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,1,6,3,4,2,3,4,2,1,5,1,NA,1,3,3,2
1359,2,3,40,11,2,4,6,3,3,4,2,4,11,5,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,4,1200,10,520,5,280,NA,NA,2,120,1,40,2,150,5,5,2,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,3,1,2,5,3,4,4,2,3,5,4,5,2,1,2,7,5,1
1366,1,4,53,6,1,1,4,2,1,3,2,2,15,6,0,0,0,0,0,1,0,0,0,8,2,2,0,0,0,0,0,0,0,1,0,12,3000,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,9,9,6,12,6,2,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,4,9,3,5,4,2,3,2,3,3,3,1,1,3,4,2,5,1
1368,2,3,43,25,2,7,4,3,2,3,2,3,23,5,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,NA,NA,6,6,4,8,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,10,3,4,4,4,2,4,2,3,3,2,1,3,2,12,5,1
1373,1,4,46,6,1,1,7,3,2,4,2,2,11,4,0,0,0,0,0,1,1,0,0,4,2,2,0,0,0,1,0,0,0,0,0,3,800,5,250,2,100,NA,NA,5,275,1,75,3,200,6,6,2,3,5,2,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,4,3,4,3,4,1,2,2,4,3,5,1,3,3,6,4,1
1374,2,6,74,6,1,6,7,3,2,5,1,1,19,4,0,1,0,0,0,1,1,0,0,2,2,1,0,0,1,1,0,0,0,0,0,5,1300,1,95,1,56,2,1000,NA,NA,NA,NA,3,200,9,9,1,2,7,NA,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,2,10,4,6,4,4,1,4,2,2,5,2,3,3,2,7,8,2
1384,1,3,43,15,2,1,7,3,2,4,2,3,8,5,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,8,2200,5,275,4,210,NA,NA,8,414,8,414,2,100,10,10,3,6,1,NA,2,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,5,4,5,4,3,2,4,3,4,4,4,1,2,2,8,5,1
1385,1,4,51,6,1,1,6,3,2,3,1,3,13,4,1,0,0,0,0,0,0,0,0,NA,1,2,0,0,1,0,0,0,0,0,0,3,800,5,250,3,180,NA,NA,3,160,1,80,NA,NA,6,6,2,4,4,2,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,4,3,3,2,4,2,2,4,2,1,3,2,7,5,1
1386,2,6,72,4,3,6,7,4,1,3,1,2,7,6,0,1,0,0,0,1,1,0,0,3,2,1,0,0,0,0,0,0,0,1,0,3,900,3,185,2,120,2,1000,NA,NA,NA,NA,NA,NA,7,7,5,9,1,NA,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,6,1,3,1,1,1,3,3,4,4,4,2,2,3,6,3,2
1387,1,3,43,16,4,1,7,4,2,4,2,6,2,2,1,0,0,0,0,0,0,0,0,NA,2,3,0,0,0,0,0,0,0,1,0,4,1000,8,432,2,128,NA,NA,NA,NA,NA,NA,NA,NA,4,4,9,NA,6,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,7,4,2,4,2,2,4,1,4,4,3,2,3,1,9,5,1
1388,1,3,38,15,2,1,8,3,2,3,2,5,4,3,0,1,1,0,0,1,0,0,0,4,1,2,0,0,0,0,0,0,0,1,0,4,1000,8,400,4,200,NA,NA,8,400,2,130,NA,NA,5,5,2,3,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,9,3,5,2,2,1,1,1,4,5,2,1,3,4,10,5,1
1389,1,3,44,7,4,1,6,4,2,4,2,5,2,3,0,1,0,0,0,0,0,0,0,2,1,6,0,0,1,0,0,0,0,0,0,13,NA,9,490,5,270,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,1,NA,3,0,0,0,0,0,0,0,0,1,0,3,NA,6,NA,4,5,5,4,5,4,1,2,2,1,4,4,2,2,5,1,8,5,1
1391,1,5,59,26,2,1,6,4,2,4,2,3,8,3,0,0,0,0,0,0,1,0,0,4,2,2,0,0,1,0,0,0,0,0,0,10,2500,6,300,3,180,NA,NA,12,700,5,250,NA,NA,5,5,2,3,3,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,2,4,2,4,4,4,3,2,4,4,2,2,4,2,8,5,1
1392,2,2,28,6,1,1,7,3,2,4,1,2,23,7,0,0,0,0,0,0,0,0,1,NA,2,1,0,0,1,0,0,0,0,0,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,NA,NA,8,8,4,8,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,6,3,4,4,4,4,3,3,2,3,3,1,3,2,9,5,2
1393,1,2,25,6,1,1,6,3,2,4,2,4,22,4,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,13,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3,5,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,5,4,4,4,4,2,4,2,3,3,2,4,3,2,4,6,2
1400,2,3,36,6,1,1,5,2,2,2,2,1,17,4,0,1,0,1,0,0,1,0,0,4,2,2,0,0,0,0,0,0,0,1,0,13,NA,1,65,1,50,NA,NA,1,80,1,50,NA,NA,5,5,1,1,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,2,3,4,4,5,1,4,4,4,3,2,1,1,3,6,2,2
1405,2,2,29,15,2,1,8,4,1,3,1,2,23,7,0,0,0,0,0,0,0,0,1,NA,2,1,0,0,1,1,1,0,0,0,0,4,1000,13,NA,13,NA,7,NA,NA,NA,NA,NA,10,NA,5,5,2,4,7,NA,2,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3,3,10,4,4,4,3,3,3,2,3,3,2,4,3,2,7,4,2
1406,2,6,67,25,2,5,5,4,1,4,1,4,23,5,1,0,0,0,0,0,0,0,0,NA,2,7,0,0,0,1,0,0,0,0,0,12,3000,12,790,4,220,NA,NA,NA,NA,NA,NA,4,300,6,6,8,24,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,3,9,4,3,4,4,1,2,5,2,4,2,1,3,1,5,5,2
1407,1,4,51,6,1,1,7,3,2,4,2,4,23,3,0,1,0,0,0,1,1,0,0,8,1,2,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,10,NA,8,8,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,2,4,2,4,1,2,3,2,4,4,1,4,3,9,5,1
1408,2,6,75,9,2,6,5,4,1,4,1,2,7,5,0,1,1,0,0,1,1,0,0,6,2,4,0,1,0,0,0,0,0,0,0,8,2000,10,500,3,179,NA,NA,2,100,1,30,9,1330,8,8,7,14,7,NA,2,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,4,4,3,5,5,5,5,1,4,2,4,4,3,2,3,2,6,3,2
1410,1,6,67,4,3,5,7,1,2,2,1,3,23,5,1,0,0,0,0,0,0,0,0,NA,1,2,0,0,1,0,0,0,0,0,0,1,100,2,120,1,45,NA,NA,13,NA,13,NA,NA,NA,14,NA,9,NA,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,3,5,5,5,4,4,3,3,4,4,2,3,NA,2,1,1,2
1411,1,5,55,26,2,1,7,4,2,4,2,4,23,5,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,4,4,2,4,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,7,4,4,4,4,3,4,2,3,3,2,1,3,1,8,5,1
1413,1,6,66,9,2,6,6,4,1,3,1,2,23,5,0,0,0,0,0,1,1,0,0,4,2,1,0,0,0,0,0,0,0,1,0,8,2000,5,250,3,175,3,2000,NA,NA,NA,NA,NA,NA,6,6,4,8,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,2,4,3,4,4,2,4,3,2,3,2,1,2,1,4,1,2
1414,1,5,56,4,3,6,7,2,3,3,1,2,5,4,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,12,3200,2,120,2,100,3,2400,NA,NA,NA,NA,NA,NA,5,5,3,6,3,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,5,4,5,3,2,3,2,4,4,4,3,5,2,5,3,2
1416,2,2,29,10,2,1,7,3,2,3,1,2,22,7,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,2,500,2,145,1,90,7,NA,NA,NA,NA,NA,NA,NA,7,7,1,2,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,9,4,4,3,4,2,3,3,3,3,2,3,3,4,7,7,2
1417,1,5,63,25,2,5,8,4,1,3,1,4,23,5,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,1,0,0,0,0,0,6,1575,13,NA,13,NA,7,NA,NA,NA,NA,NA,7,750,6,6,1,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,5,9,3,5,3,1,1,1,1,4,4,3,1,1,2,5,3,2
1418,2,2,34,4,3,1,8,3,2,3,2,5,3,3,1,0,0,0,0,0,0,0,0,NA,1,6,0,0,0,0,0,0,0,1,0,7,1800,6,300,2,120,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,4,NA,6,NA,4,5,6,4,4,4,3,2,3,2,4,3,2,4,5,3,12,2,2
1420,1,5,55,6,1,1,7,3,2,4,1,3,10,5,0,0,0,0,0,1,1,0,0,2,1,2,0,0,0,0,1,0,0,0,0,5,1400,9,450,4,200,NA,NA,9,450,2,120,NA,NA,7,7,3,6,3,5,2,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3,3,9,4,4,3,3,2,2,3,3,3,2,3,4,3,5,5,2
1422,1,2,34,23,3,1,7,3,2,4,2,2,15,6,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,0,2,550,4,220,3,190,1,500,NA,NA,NA,NA,1,50,4,4,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,3,9,3,5,3,4,1,4,2,4,2,4,2,2,2,6,2,2
1423,1,3,39,4,3,1,7,2,2,3,2,2,23,7,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,1,0,8,2000,5,270,13,NA,2,1500,NA,NA,NA,NA,NA,NA,9,9,9,NA,1,NA,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,9,2,5,3,5,1,3,1,1,3,1,1,3,3,5,5,1
1424,2,4,49,6,1,2,5,3,3,4,2,4,9,2,0,1,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,10,2500,5,290,3,180,NA,NA,5,290,1,89,NA,NA,9,9,2,4,5,2,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,3,6,5,4,5,2,2,4,3,3,4,5,4,5,2,4,5,1
1425,1,6,65,4,3,6,6,3,2,3,1,2,12,4,0,0,0,0,1,1,1,0,0,8,2,1,0,0,0,1,0,0,0,0,0,2,700,5,280,3,150,1,800,NA,NA,NA,NA,10,NA,5,5,2,4,7,NA,3,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,10,4,5,3,3,4,4,1,4,3,3,1,3,3,2,1,2
1426,1,5,55,13,3,1,6,2,2,3,2,4,7,5,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,10,2500,7,380,5,250,NA,NA,9,469,1,75,NA,NA,9,9,2,4,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,3,4,6,4,4,2,2,2,3,4,2,2,3,1,6,4,2
1427,2,3,35,4,3,1,7,4,2,4,1,3,9,3,0,1,1,0,0,1,1,1,0,4,2,1,0,0,1,1,0,0,0,0,0,4,1200,5,260,4,220,1,800,NA,NA,NA,NA,4,300,9,9,2,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,2,5,5,5,1,1,1,2,4,4,1,3,1,4,6,5,1
1428,2,2,31,24,2,2,7,4,1,4,1,3,22,6,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,1,0,4,1000,12,600,8,400,7,NA,NA,NA,NA,NA,NA,NA,11,11,2,4,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,2,4,4,3,3,2,4,2,4,4,2,4,3,1,8,7,2
1429,1,5,56,8,3,1,8,4,1,4,1,3,8,2,0,1,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,6,1500,6,300,3,180,2,1500,NA,NA,NA,NA,3,200,6,6,2,3,1,NA,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,5,4,10,3,3,3,1,1,1,1,3,3,5,1,1,1,4,5,1
1434,1,3,41,6,1,1,4,3,2,4,2,2,9,4,0,1,0,0,0,1,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,11,2999,12,750,6,300,NA,NA,12,800,5,285,2,100,10,10,5,9,4,5,1,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,2,2,3,4,4,4,2,5,4,2,2,4,2,1,3,4,9,5,1
1435,1,3,36,6,1,1,4,3,2,3,2,2,16,4,0,0,0,0,0,1,1,0,0,4,1,2,0,0,0,1,0,0,0,0,0,3,800,6,300,3,180,NA,NA,4,230,1,27,5,400,5,5,1,2,4,5,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,3,9,4,5,3,2,2,2,2,4,4,3,1,3,2,9,5,1
1436,1,6,74,5,4,5,6,4,1,3,1,2,14,5,0,1,1,0,0,1,1,0,0,3,2,1,0,0,0,0,0,0,0,1,0,4,1200,5,270,3,180,2,1050,NA,NA,NA,NA,NA,NA,6,6,4,8,4,5,3,0,1,1,0,0,1,1,0,0,0,NA,NA,NA,NA,2,4,2,2,5,3,4,2,4,2,4,2,2,1,2,1,2,2,2
1437,1,4,49,8,3,1,6,3,2,3,2,4,8,5,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,1,400,7,350,4,220,NA,NA,3,180,1,40,NA,NA,5,5,2,3,6,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,5,4,2,3,4,1,3,2,4,4,2,2,3,2,6,2,2
1439,1,4,47,4,3,1,6,2,1,3,1,4,10,5,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,300,4,240,3,185,1,150,NA,NA,NA,NA,2,150,4,4,2,3,2,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,6,5,2,5,5,1,4,2,4,4,2,2,3,2,6,5,1
1442,2,3,42,6,1,1,6,4,2,4,2,3,9,4,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,8,2000,8,400,4,200,NA,NA,10,500,1,50,3,250,12,12,3,6,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,7,5,2,5,5,2,4,2,2,4,2,4,2,4,9,5,1
1446,1,3,40,7,4,1,8,1,3,2,2,3,7,5,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,3,800,3,180,2,100,NA,NA,3,150,1,30,NA,NA,5,5,3,6,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,6,4,5,4,4,2,3,4,4,5,4,1,NA,4,6,2,2
1448,1,6,71,13,3,6,5,4,1,3,1,1,12,3,0,1,1,0,0,1,1,0,0,5,2,1,0,0,1,1,0,0,0,0,0,12,5000,3,150,1,60,2,1500,NA,NA,NA,NA,3,250,7,7,4,7,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,5,6,5,4,5,4,2,3,2,3,4,2,1,3,2,6,2,2
1449,2,6,70,6,1,5,5,3,2,4,1,2,23,6,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,3,800,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,6,6,2,4,6,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,2,4,5,4,2,3,2,3,2,2,3,3,12,3,2
1452,1,3,42,10,2,1,8,2,2,2,2,1,20,6,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,1,0,0,0,0,0,0,6,1500,5,275,5,250,2,1500,NA,NA,NA,NA,NA,NA,9,9,3,5,7,NA,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,1,1,9,1,5,4,4,3,5,5,2,1,5,1,1,1,3,8,2
1453,1,5,64,4,3,1,5,4,2,3,1,2,4,3,0,1,0,0,0,1,1,1,0,4,1,2,0,0,1,0,0,0,0,0,0,10,2500,6,300,4,200,NA,NA,6,300,1,40,NA,NA,5,5,2,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,5,8,5,5,5,1,1,4,2,4,4,2,1,3,4,9,7,2
1454,2,2,31,15,2,1,7,3,1,3,1,5,2,3,0,0,0,0,0,1,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,4,1000,5,250,1,60,NA,NA,NA,NA,NA,NA,NA,NA,6,6,8,24,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,5,4,5,4,5,1,4,2,2,4,3,1,1,2,8,5,1
1455,1,3,40,16,4,1,7,4,1,3,1,1,22,5,0,1,1,1,0,1,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,10,2500,8,400,4,200,3,2600,NA,NA,NA,NA,NA,NA,10,10,2,4,6,7,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,5,5,5,4,3,2,4,1,5,4,2,3,2,2,6,1,2
1460,1,4,53,3,3,2,4,3,2,3,2,2,22,4,0,1,0,0,0,1,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,13,NA,13,NA,13,NA,2,1500,NA,NA,NA,NA,NA,NA,9,9,4,7,5,7,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,10,4,4,4,1,1,1,4,4,4,3,1,1,2,12,5,1
